id,title,budget,revenue,release_date,vote_average,vote_count,popularity,original_language,genres
18,Пятый элемент,90000000,263920180,1997-05-02,7.585,11843,15.2647,fr,"фантастика, боевик, приключения"
197,Храброе сердце,72000000,213216216,1995-05-24,7.945,11185,13.3928,en,"боевик, драма, история, военный"
940721,Годзилла: Минус один,15000000,113676322,2023-11-03,7.579,3233,13.8399,ja,"фантастика, ужасы, боевик"
270303,Оно приходит за тобой,2300000,23374076,2015-02-04,6.584,6961,17.1397,en,"ужасы, детектив"
11216,Новый кинотеатр «Парадизо»,5000000,35962062,1988-11-17,8.429,4871,15.7536,it,"драма, мелодрама"
10674,Мулан,90000000,304320254,1998-06-18,7.904,10501,15.7529,en,"мультфильм, семейный, приключения"
10191,Как приручить дракона,165000000,495141736,2010-03-18,7.863,14457,15.7518,en,"фэнтези, приключения, мультфильм, семейный"
1408208,Выход 8,1400000,43892680,2025-08-28,6.9,561,15.709,ja,"ужасы, детектив"
1116201,Железное лёгкое,4000000,51226173,2026-01-30,7.0,321,15.6978,en,"ужасы, детектив, фантастика"
1865,Пираты Карибского моря: На странных берегах,379000000,1046721266,2011-05-15,6.6,15032,15.6891,en,"приключения, боевик, фэнтези"
953,Мадагаскар,75000000,542064525,2005-05-25,6.925,11791,15.6725,en,"приключения, мультфильм, комедия, семейный"
242,Крёстный отец 3,54000000,136766062,1990-12-25,7.42,6908,15.6511,en,"криминал, драма, триллер"
508947,Я Краснею,175000000,21813358,2022-03-10,7.3,5922,15.7133,en,"мультфильм, семейный, комедия, фэнтези"
539972,Крэйвен-охотник,130000000,62076533,2024-12-11,6.4,2382,15.6381,en,"боевик, приключения, триллер"
293660,Дэдпул,58000000,782837347,2016-02-09,7.625,32873,14.2981,en,"боевик, приключения, комедия"
953,Мадагаскар,75000000,542064525,2005-05-25,6.925,11791,15.6725,en,"приключения, мультфильм, комедия, семейный"
508947,Я Краснею,175000000,21813358,2022-03-10,7.3,5922,15.7133,en,"мультфильм, семейный, комедия, фэнтези"
345,С широко закрытыми глазами,65000000,162100000,1999-07-16,7.487,7096,15.2637,en,"драма, триллер, детектив"
539972,Крэйвен-охотник,130000000,62076533,2024-12-11,6.4,2382,15.6381,en,"боевик, приключения, триллер"
772,Один дома 2: Затерянный в Нью-Йорке,18000000,358994850,1992-11-15,6.789,10676,14.9834,en,"комедия, семейный, приключения"
2109,Час пик,33000000,244721064,1998-09-18,7.081,5729,14.2645,en,"боевик, комедия, криминал"
6479,Я - легенда,150000000,585410052,2007-12-12,7.218,16944,14.204,en,"драма, фантастика, триллер"
106,Хищник,15000000,98267558,1987-06-12,7.569,9234,15.9507,en,"фантастика, боевик, приключения, триллер"
985939,Вышка,3000000,17363261,2022-08-11,7.142,4677,14.1263,en,триллер
1359,Американский психопат,7000000,34269748,2000-04-13,7.403,12381,13.0712,en,"триллер, драма, криминал"
313369,Ла-Ла Ленд,30000000,509183536,2016-12-01,7.898,18198,15.3115,en,"комедия, драма, мелодрама"
1242265,Ограбить Лондон,45000000,2890908,2026-03-23,6.4,146,17.5322,en,"боевик, криминал, драма, триллер"
28,Апокалипсис сегодня,31500000,150000000,1979-05-19,8.268,9157,14.3334,en,"драма, военный"
10674,Мулан,90000000,304320254,1998-06-18,7.904,10501,15.7529,en,"мультфильм, семейный, приключения"
639988,Метод исключения,12200000,40223568,2025-09-24,7.513,1139,15.1444,ko,"комедия, криминал, триллер"
466272,Однажды в… Голливуде,95000000,393869691,2019-07-24,7.4,14931,15.5204,en,"комедия, драма, триллер"
1865,Пираты Карибского моря: На странных берегах,379000000,1046721266,2011-05-15,6.6,15032,15.6891,en,"приключения, боевик, фэнтези"
73,Американская история X,20000000,23900000,1998-07-01,8.327,12655,13.9305,en,драма
214756,Третий лишний 2,68000000,215863606,2015-06-25,6.325,8038,15.7533,en,"комедия, фэнтези"
1891,Звёздные войны: Эпизод 5 - Империя наносит ответный удар,18000000,538400000,1980-05-20,8.392,18525,14.6994,en,"приключения, боевик, фантастика"
137113,Грань будущего,178000000,370541256,2014-05-27,7.64,15173,15.0523,en,"боевик, фантастика"
242,Крёстный отец 3,54000000,136766062,1990-12-25,7.42,6908,15.6511,en,"криминал, драма, триллер"
281957,Выживший,135000000,532950503,2015-12-25,7.541,19407,14.0275,en,"вестерн, драма, приключения"
510,Пролетая над гнездом кукушки,3000000,108981275,1975-11-19,8.411,11527,15.8572,en,драма
573435,Плохие парни до конца,100000000,404547819,2024-06-05,7.322,3367,13.3686,en,"боевик, комедия, криминал"
429200,Хорошее время,2000000,3283369,2017-08-11,7.21,3143,17.0196,en,"криминал, триллер, драма"
10195,Тор,150000000,449326618,2011-04-21,6.771,22433,14.0874,en,"приключения, фэнтези, боевик"
156022,Великий уравнитель,55000000,192330738,2014-09-24,7.291,10003,14.5436,en,"триллер, боевик, криминал"
335,Однажды на Диком Западе,5000000,5380118,1968-12-21,8.27,4934,13.6177,it,"драма, вестерн"
278154,Ледниковый период 5: Столкновение неизбежно,105000000,408579038,2016-06-23,6.118,4903,16.7926,en,"приключения, мультфильм, семейный, комедия, фантастика"
755,От заката до рассвета,19000000,25800000,1996-01-19,7.044,6534,14.0773,en,"ужасы, боевик, криминал"
50619,Сумерки. Сага: Рассвет — Часть 1,110000000,712171856,2011-11-16,6.188,9298,14.9814,en,"приключения, фэнтези, мелодрама"
298618,Флэш,220000000,271333313,2023-06-13,6.62,5062,14.0784,en,"боевик, фантастика, приключения"
11770,Убойный футбол,10000005,42776760,2001-07-05,7.173,2557,14.9277,cn,"боевик, комедия"
1734,Мумия возвращается,98000000,443280904,2001-05-04,6.409,7743,13.523,en,"приключения, боевик, фэнтези"
607,Люди в чёрном,90000000,589390539,1997-07-02,7.225,14917,12.77,en,"боевик, приключения, комедия, фантастика"
1291608,Специалист,24000000,136599112,2025-12-05,7.3,319,13.9572,hi,"боевик, криминал, триллер"
62177,Храбрая сердцем,185000000,538983207,2012-06-21,7.032,14249,15.2793,en,"приключения, мультфильм, семейный, фэнтези"
530385,Солнцестояние,9000000,48498408,2019-07-03,7.148,8156,13.9474,en,"ужасы, драма, детектив"
370172,007: Не время умирать,250000000,774153024,2021-09-29,7.3,7179,13.5906,en,"боевик, триллер, приключения"
4951,10 причин моей ненависти,16000000,53478166,1999-03-30,7.594,8979,13.7612,en,"комедия, мелодрама, драма"
8358,Изгой,90000000,429632142,2000-12-22,7.663,12329,13.4045,en,"приключения, драма"
254,Кинг Конг,207000000,562363449,2005-12-12,6.894,8550,12.6983,en,"приключения, драма, боевик"
577922,Довод,205000000,365304105,2020-08-22,7.176,11192,14.1559,en,"боевик, триллер, фантастика"
10198,Принцесса и лягушка,105000000,270997378,2009-12-08,7.227,6158,14.1446,en,"мультфильм, мелодрама, фэнтези, семейный"
1422,Отступники,90000000,291465000,2006-10-04,8.2,16296,14.1421,en,"драма, триллер, криминал"
604,Матрица: Перезагрузка,150000000,738599701,2003-05-15,7.08,12047,14.1295,en,"приключения, боевик, триллер, фантастика"
985939,Вышка,3000000,17363261,2022-08-11,7.142,4677,14.1263,en,триллер
82690,Ральф,165000000,471222889,2012-11-01,7.4,13128,14.1045,en,"семейный, мультфильм, комедия, приключения"
8835,Блондинка в законе,18000000,141778365,2001-07-13,6.818,4592,14.0958,en,комедия
10195,Тор,150000000,449326618,2011-04-21,6.771,22433,14.0874,en,"приключения, фэнтези, боевик"
298618,Флэш,220000000,271333313,2023-06-13,6.62,5062,14.0784,en,"боевик, фантастика, приключения"
755,От заката до рассвета,19000000,25800000,1996-01-19,7.044,6534,14.0773,en,"ужасы, боевик, криминал"
140607,Звёздные войны: Эпизод 7 - Пробуждение силы,245000000,2068223624,2015-12-15,7.248,20628,14.0651,en,"приключения, боевик, фантастика"
11852,Цыпочка,34000000,54639553,2002-12-13,6.37,2196,14.0586,en,"комедия, фэнтези"
877269,Странный мир,180000000,73621640,2022-11-23,6.232,1433,14.0318,en,"мультфильм, семейный, приключения, фэнтези, фантастика"
